home,Team,Team_opp,fg_max,fga_max,3p_max,3pa_max,ft_max,fta_max,fg_max_opp,fga_max_opp,3p_max_opp,3pa_max_opp,ft_max_opp,fta_max_opp,win_rate_5,season_win_rate,opp_win_rate_5,opp_season_win_rate,days_rest,opp_days_rest,won,season,date
0,20,9,8.0,17.0,2.0,6.0,6.0,6.0,8.0,16.0,5.0,7.0,4.0,4.0,0.5,0.25,0.0,0.16666666666666666,2.0,1.0,True,2018,2017-10-27
0,7,17,11.0,19.0,4.0,7.0,8.0,9.0,9.0,21.0,3.0,8.0,8.0,9.0,0.24,0.4,0.2,0.6,3.0,2.0,False,2018,2017-10-28
1,16,1,9.0,12.0,6.0,8.0,4.0,6.0,7.0,19.0,7.0,11.0,6.0,7.0,0.04,0.8,0.08,0.8333333333333334,2.0,1.0,True,2018,2017-10-28
0,19,24,7.0,15.0,3.0,7.0,4.0,6.0,6.0,18.0,6.0,10.0,7.0,10.0,0.04,0.6,0.5,1.0,3.0,2.0,True,2018,2017-10-28
0,2,12,10.0,23.0,2.0,8.0,6.0,7.0,9.0,15.0,2.0,6.0,7.0,8.0,0.24,0.6,0.5,0.5,2.0,3.0,True,2018,2017-10-28
0,26,27,8.0,16.0,5.0,9.0,4.0,6.0,4.0,16.0,3.0,10.0,6.0,6.0,0.2,0.4,0.5,0.25,1.0,2.0,True,2018,2017-10-28
1,27,26,4.0,16.0,3.0,10.0,6.0,6.0,8.0,16.0,5.0,9.0,4.0,6.0,0.5,0.25,0.24,0.5,2.0,1.0,False,2018,2017-10-28
1,17,7,9.0,21.0,3.0,8.0,8.0,9.0,11.0,19.0,4.0,7.0,8.0,9.0,0.2,0.6,0.24,0.3333333333333333,2.0,3.0,True,2018,2017-10-28
0,1,16,7.0,19.0,7.0,11.0,6.0,7.0,9.0,12.0,6.0,8.0,4.0,6.0,0.08,0.8333333333333334,0.08,0.8333333333333334,1.0,2.0,False,2018,2017-10-28
0,3,8,7.0,12.0,5.0,6.0,7.0,7.0,12.0,22.0,4.0,6.0,6.0,6.0,0.2,0.6,0.04,0.4,3.0,2.0,False,2018,2017-10-28
0,29,11,7.0,14.0,3.0,6.0,3.0,5.0,9.0,16.0,4.0,7.0,5.0,6.0,0.2,0.4,0.0,0.4,1.0,3.0,False,2018,2017-10-28
0,18,13,10.0,19.0,4.0,7.0,4.0,6.0,9.0,17.0,7.0,12.0,6.0,7.0,0.2,0.2,0.04,0.16666666666666666,3.0,2.0,True,2018,2017-10-28
1,13,18,9.0,17.0,7.0,12.0,6.0,7.0,10.0,19.0,4.0,7.0,4.0,6.0,0.04,0.16666666666666666,0.24,0.3333333333333333,2.0,3.0,False,2018,2017-10-28
1,11,29,9.0,16.0,4.0,7.0,5.0,6.0,7.0,14.0,3.0,6.0,3.0,5.0,0.0,0.4,0.2,0.3333333333333333,3.0,1.0,True,2018,2017-10-28
1,24,19,6.0,18.0,6.0,10.0,7.0,10.0,7.0,15.0,3.0,7.0,4.0,6.0,0.5,1.0,0.08,0.6666666666666666,2.0,3.0,False,2018,2017-10-28
1,12,2,9.0,15.0,2.0,6.0,7.0,8.0,10.0,23.0,2.0,8.0,6.0,7.0,0.5,0.5,0.27999999999999997,0.6666666666666666,3.0,2.0,False,2018,2017-10-28
1,8,3,12.0,22.0,4.0,6.0,6.0,6.0,7.0,12.0,5.0,6.0,7.0,7.0,0.04,0.4,0.2,0.5,2.0,3.0,True,2018,2017-10-28
0,10,21,9.0,17.0,3.0,8.0,6.0,9.0,15.0,25.0,2.0,7.0,4.0,9.0,0.24,0.8,0.2,0.4,2.0,2.0,False,2018,2017-10-29
0,20,6,9.0,16.0,2.0,4.0,8.0,8.0,8.0,12.0,4.0,8.0,9.0,10.0,0.04,0.4,0.04,0.5,2.0,2.0,True,2018,2017-10-29
0,14,15,7.0,12.0,5.0,7.0,3.0,4.0,7.0,11.0,1.0,5.0,3.0,4.0,0.0,0.6,0.0,0.2,2.0,3.0,True,2018,2017-10-29
1,0,19,12.0,19.0,4.0,7.0,5.0,6.0,8.0,18.0,5.0,7.0,5.0,5.0,0.27999999999999997,0.6666666666666666,0.08,0.6666666666666666,2.0,1.0,False,2018,2017-10-29
0,28,3,13.0,27.0,5.0,10.0,7.0,8.0,7.0,15.0,3.0,8.0,9.0,10.0,0.5,0.25,0.2,0.5,2.0,1.0,True,2018,2017-10-29
1,3,28,7.0,15.0,3.0,8.0,9.0,10.0,13.0,27.0,5.0,10.0,7.0,8.0,0.2,0.5,0.24,0.4,1.0,2.0,False,2018,2017-10-29
1,21,10,15.0,25.0,2.0,7.0,4.0,9.0,9.0,17.0,3.0,8.0,6.0,9.0,0.2,0.4,0.24,0.6666666666666666,2.0,2.0,True,2018,2017-10-29
1,22,5,9.0,14.0,3.0,5.0,7.0,8.0,10.0,21.0,2.0,9.0,5.0,7.0,0.2,0.4,0.2,0.8,4.0,2.0,True,2018,2017-10-29
1,6,20,8.0,12.0,4.0,8.0,9.0,10.0,9.0,16.0,2.0,4.0,8.0,8.0,0.04,0.5,0.08,0.5,2.0,2.0,False,2018,2017-10-29
0,19,0,8.0,18.0,5.0,7.0,5.0,5.0,12.0,19.0,4.0,7.0,5.0,6.0,0.08,0.6666666666666666,0.27999999999999997,0.5714285714285714,1.0,2.0,True,2018,2017-10-29
0,5,22,10.0,21.0,2.0,9.0,5.0,7.0,9.0,14.0,3.0,5.0,7.0,8.0,0.2,0.8,0.24,0.5,2.0,4.0,False,2018,2017-10-29
0,4,9,14.0,21.0,4.0,6.0,6.0,7.0,8.0,20.0,3.0,9.0,10.0,10.0,0.2,0.6,0.0,0.16666666666666666,3.0,2.0,True,2018,2017-10-29
1,15,14,7.0,11.0,1.0,5.0,3.0,4.0,7.0,12.0,5.0,7.0,3.0,4.0,0.0,0.2,0.04,0.6666666666666666,3.0,2.0,False,2018,2017-10-29
1,9,4,8.0,20.0,3.0,9.0,10.0,10.0,14.0,21.0,4.0,6.0,6.0,7.0,0.0,0.16666666666666666,0.24,0.6666666666666666,2.0,3.0,False,2018,2017-10-29
1,11,13,9.0,15.0,5.0,9.0,9.0,12.0,7.0,11.0,4.0,6.0,6.0,6.0,0.04,0.5,0.04,0.14285714285714285,2.0,2.0,True,2018,2017-10-30
0,18,1,10.0,15.0,3.0,6.0,7.0,9.0,8.0,21.0,5.0,14.0,10.0,12.0,0.24,0.3333333333333333,0.08,0.7142857142857143,2.0,2.0,True,2018,2017-10-30
0,5,2,6.0,13.0,3.0,4.0,3.0,5.0,10.0,16.0,3.0,7.0,5.0,5.0,0.2,0.6666666666666666,0.27999999999999997,0.6666666666666666,1.0,2.0,False,2018,2017-10-30
0,21,16,7.0,15.0,3.0,7.0,12.0,13.0,6.0,18.0,2.0,8.0,8.0,10.0,0.24,0.5,0.08,0.8333333333333334,1.0,2.0,True,2018,2017-10-30
1,16,21,6.0,18.0,2.0,8.0,8.0,10.0,7.0,15.0,3.0,7.0,12.0,13.0,0.08,0.8333333333333334,0.27999999999999997,0.5714285714285714,2.0,1.0,False,2018,2017-10-30
0,20,28,9.0,16.0,6.0,10.0,6.0,6.0,14.0,26.0,4.0,10.0,9.0,10.0,0.08,0.5,0.24,0.4,1.0,1.0,False,2018,2017-10-30
1,28,20,14.0,26.0,4.0,10.0,9.0,10.0,9.0,16.0,6.0,10.0,6.0,6.0,0.24,0.4,0.08,0.42857142857142855,1.0,1.0,True,2018,2017-10-30
1,24,0,8.0,15.0,4.0,6.0,10.0,11.0,9.0,14.0,7.0,11.0,6.0,8.0,0.2,0.8,0.27999999999999997,0.5714285714285714,2.0,1.0,False,2018,2017-10-30
0,0,24,9.0,14.0,7.0,11.0,6.0,8.0,8.0,15.0,4.0,6.0,10.0,11.0,0.27999999999999997,0.5714285714285714,0.2,0.6666666666666666,1.0,2.0,True,2018,2017-10-30
1,1,18,8.0,21.0,5.0,14.0,10.0,12.0,10.0,15.0,3.0,6.0,7.0,9.0,0.08,0.7142857142857143,0.27999999999999997,0.42857142857142855,2.0,2.0,False,2018,2017-10-30
0,10,8,9.0,17.0,6.0,10.0,5.0,5.0,13.0,20.0,2.0,7.0,13.0,15.0,0.24,0.6666666666666666,0.08,0.5,1.0,2.0,True,2018,2017-10-30
0,23,12,7.0,23.0,3.0,5.0,7.0,8.0,14.0,28.0,3.0,8.0,4.0,6.0,0.04,0.5,0.0,0.4,3.0,2.0,True,2018,2017-10-30
0,13,11,7.0,11.0,4.0,6.0,6.0,6.0,9.0,15.0,5.0,9.0,9.0,12.0,0.04,0.14285714285714285,0.08,0.5714285714285714,2.0,2.0,False,2018,2017-10-30
1,17,25,12.0,23.0,3.0,8.0,9.0,10.0,10.0,20.0,3.0,6.0,5.0,7.0,0.24,0.6666666666666666,0.04,0.6,2.0,3.0,False,2018,2017-10-30
0,25,17,10.0,20.0,3.0,6.0,5.0,7.0,12.0,23.0,3.0,8.0,9.0,10.0,0.04,0.6,0.24,0.5714285714285714,3.0,2.0,True,2018,2017-10-30
1,12,23,14.0,28.0,3.0,8.0,4.0,6.0,7.0,23.0,3.0,5.0,7.0,8.0,0.0,0.4,0.08,0.5714285714285714,2.0,3.0,False,2018,2017-10-30
1,2,5,10.0,16.0,3.0,7.0,5.0,5.0,6.0,13.0,3.0,4.0,3.0,5.0,0.27999999999999997,0.6666666666666666,0.2,0.5714285714285714,2.0,1.0,True,2018,2017-10-30
1,8,10,13.0,20.0,2.0,7.0,13.0,15.0,9.0,17.0,6.0,10.0,5.0,5.0,0.08,0.5,0.27999999999999997,0.7142857142857143,2.0,1.0,False,2018,2017-10-30
1,22,15,6.0,13.0,3.0,6.0,5.0,6.0,9.0,18.0,1.0,3.0,2.0,5.0,0.24,0.5,0.0,0.16666666666666666,2.0,2.0,True,2018,2017-10-31
0,26,4,8.0,17.0,4.0,8.0,7.0,7.0,9.0,14.0,2.0,6.0,8.0,9.0,0.24,0.5,0.24,0.6666666666666666,3.0,2.0,True,2018,2017-10-31
1,29,19,7.0,13.0,4.0,6.0,4.0,5.0,8.0,19.0,3.0,7.0,1.0,2.0,0.2,0.3333333333333333,0.12,0.7142857142857143,3.0,2.0,True,2018,2017-10-31
0,19,29,8.0,19.0,3.0,7.0,1.0,2.0,7.0,13.0,4.0,6.0,4.0,5.0,0.12,0.7142857142857143,0.24,0.42857142857142855,2.0,3.0,False,2018,2017-10-31
0,7,6,11.0,22.0,5.0,8.0,6.0,7.0,11.0,21.0,3.0,7.0,9.0,11.0,0.24,0.3333333333333333,0.04,0.42857142857142855,3.0,2.0,True,2018,2017-10-31
0,15,22,9.0,18.0,1.0,3.0,2.0,5.0,6.0,13.0,3.0,6.0,5.0,6.0,0.0,0.16666666666666666,0.27999999999999997,0.5714285714285714,2.0,2.0,False,2018,2017-10-31
1,4,26,9.0,14.0,2.0,6.0,8.0,9.0,8.0,17.0,4.0,8.0,7.0,7.0,0.24,0.6666666666666666,0.27999999999999997,0.5714285714285714,2.0,3.0,False,2018,2017-10-31
1,6,7,11.0,21.0,3.0,7.0,9.0,11.0,11.0,22.0,5.0,8.0,6.0,7.0,0.04,0.42857142857142855,0.27999999999999997,0.42857142857142855,2.0,3.0,False,2018,2017-10-31
0,17,11,12.0,27.0,4.0,15.0,5.0,5.0,9.0,21.0,4.0,10.0,11.0,11.0,0.24,0.5714285714285714,0.08,0.5714285714285714,2.0,2.0,False,2018,2017-11-01
0,9,18,10.0,17.0,2.0,7.0,5.0,8.0,9.0,16.0,6.0,11.0,3.0,6.0,0.0,0.14285714285714285,0.27999999999999997,0.42857142857142855,3.0,2.0,False,2018,2017-11-01
0,27,12,10.0,18.0,2.0,9.0,5.0,7.0,7.0,17.0,3.0,7.0,6.0,6.0,0.2,0.2,0.0,0.3333333333333333,4.0,2.0,False,2018,2017-11-01
1,18,9,9.0,16.0,6.0,11.0,3.0,6.0,10.0,17.0,2.0,7.0,5.0,8.0,0.27999999999999997,0.42857142857142855,0.0,0.125,2.0,3.0,True,2018,2017-11-01
1,12,27,7.0,17.0,3.0,7.0,6.0,6.0,10.0,18.0,2.0,9.0,5.0,7.0,0.0,0.3333333333333333,0.2,0.16666666666666666,2.0,4.0,True,2018,2017-11-01
1,11,17,9.0,21.0,4.0,10.0,11.0,11.0,12.0,27.0,4.0,15.0,5.0,5.0,0.08,0.5714285714285714,0.24,0.5,2.0,2.0,True,2018,2017-11-01
1,2,15,8.0,17.0,5.0,9.0,3.0,5.0,7.0,14.0,2.0,4.0,2.0,3.0,0.32,0.7142857142857143,0.0,0.14285714285714285,2.0,1.0,True,2018,2017-11-01
1,3,22,14.0,22.0,2.0,6.0,4.0,5.0,12.0,20.0,5.0,7.0,4.0,5.0,0.2,0.42857142857142855,0.27999999999999997,0.5714285714285714,3.0,1.0,False,2018,2017-11-01
0,22,3,12.0,20.0,5.0,7.0,4.0,5.0,14.0,22.0,2.0,6.0,4.0,5.0,0.27999999999999997,0.5714285714285714,0.2,0.375,1.0,3.0,True,2018,2017-11-01
1,8,23,10.0,21.0,5.0,10.0,10.0,11.0,9.0,21.0,2.0,5.0,7.0,10.0,0.08,0.42857142857142855,0.08,0.5714285714285714,2.0,2.0,False,2018,2017-11-01
0,23,8,9.0,21.0,2.0,5.0,7.0,10.0,10.0,21.0,5.0,10.0,10.0,11.0,0.08,0.5714285714285714,0.08,0.375,2.0,2.0,True,2018,2017-11-01
0,15,2,7.0,14.0,2.0,4.0,2.0,3.0,8.0,17.0,5.0,9.0,3.0,5.0,0.0,0.14285714285714285,0.36,0.75,1.0,2.0,False,2018,2017-11-01
0,25,20,6.0,11.0,2.0,6.0,4.0,5.0,8.0,15.0,4.0,5.0,5.0,6.0,0.08,0.6666666666666666,0.08,0.42857142857142855,2.0,2.0,False,2018,2017-11-01
0,1,28,9.0,23.0,6.0,17.0,7.0,9.0,9.0,18.0,5.0,10.0,5.0,5.0,0.08,0.625,0.27999999999999997,0.5,2.0,2.0,True,2018,2017-11-01
1,28,1,9.0,18.0,5.0,10.0,5.0,5.0,9.0,23.0,6.0,17.0,7.0,9.0,0.27999999999999997,0.5,0.12,0.6666666666666666,2.0,2.0,False,2018,2017-11-01
0,13,24,6.0,15.0,3.0,5.0,4.0,5.0,7.0,12.0,3.0,7.0,5.0,8.0,0.04,0.125,0.2,0.6666666666666666,2.0,2.0,False,2018,2017-11-01
1,24,13,7.0,12.0,3.0,7.0,5.0,8.0,6.0,15.0,3.0,5.0,4.0,5.0,0.2,0.6666666666666666,0.04,0.1111111111111111,2.0,2.0,True,2018,2017-11-01
1,16,10,13.0,20.0,4.0,6.0,5.0,5.0,9.0,16.0,4.0,7.0,3.0,4.0,0.08,0.7142857142857143,0.27999999999999997,0.7142857142857143,2.0,2.0,False,2018,2017-11-01
1,20,25,8.0,15.0,4.0,5.0,5.0,6.0,6.0,11.0,2.0,6.0,4.0,5.0,0.08,0.42857142857142855,0.08,0.5714285714285714,2.0,2.0,True,2018,2017-11-01
0,10,16,9.0,16.0,4.0,7.0,3.0,4.0,13.0,20.0,4.0,6.0,5.0,5.0,0.27999999999999997,0.7142857142857143,0.08,0.625,2.0,2.0,True,2018,2017-11-01
1,21,4,10.0,17.0,5.0,8.0,7.0,11.0,15.0,28.0,5.0,11.0,8.0,10.0,0.27999999999999997,0.5714285714285714,0.24,0.5714285714285714,2.0,1.0,True,2018,2017-11-01
1,14,7,12.0,25.0,6.0,12.0,10.0,11.0,16.0,22.0,3.0,7.0,7.0,10.0,0.04,0.6666666666666666,0.27999999999999997,0.42857142857142855,3.0,1.0,False,2018,2017-11-01
0,7,14,16.0,22.0,3.0,7.0,7.0,10.0,12.0,25.0,6.0,12.0,10.0,11.0,0.27999999999999997,0.42857142857142855,0.04,0.5714285714285714,1.0,3.0,True,2018,2017-11-01
0,4,21,15.0,28.0,5.0,11.0,8.0,10.0,10.0,17.0,5.0,8.0,7.0,11.0,0.24,0.5714285714285714,0.32,0.625,1.0,2.0,False,2018,2017-11-01
1,5,0,8.0,22.0,2.0,6.0,6.0,8.0,11.0,18.0,5.0,8.0,4.0,4.0,0.2,0.5714285714285714,0.32,0.625,3.0,3.0,False,2018,2017-11-02
0,29,17,10.0,17.0,2.0,5.0,8.0,9.0,12.0,20.0,5.0,8.0,14.0,14.0,0.24,0.42857142857142855,0.24,0.5,2.0,1.0,False,2018,2017-11-02
1,17,29,12.0,20.0,5.0,8.0,14.0,14.0,10.0,17.0,2.0,5.0,8.0,9.0,0.24,0.5,0.24,0.375,1.0,2.0,True,2018,2017-11-02
0,0,5,11.0,18.0,5.0,8.0,4.0,4.0,8.0,22.0,2.0,6.0,6.0,8.0,0.32,0.625,0.2,0.5,3.0,3.0,True,2018,2017-11-02
1,10,27,9.0,17.0,3.0,5.0,2.0,2.0,7.0,12.0,3.0,6.0,5.0,5.0,0.32,0.75,0.2,0.16666666666666666,2.0,2.0,False,2018,2017-11-03
0,3,14,23.0,34.0,2.0,5.0,9.0,9.0,12.0,19.0,5.0,7.0,11.0,13.0,0.2,0.375,0.04,0.5714285714285714,2.0,2.0,True,2018,2017-11-03
0,1,9,8.0,15.0,6.0,11.0,7.0,10.0,7.0,14.0,4.0,5.0,6.0,8.0,0.12,0.6666666666666666,0.0,0.125,2.0,2.0,True,2018,2017-11-03
0,27,10,7.0,12.0,3.0,6.0,5.0,5.0,9.0,17.0,3.0,5.0,2.0,2.0,0.2,0.16666666666666666,0.32,0.6666666666666666,2.0,2.0,True,2018,2017-11-03
1,18,22,11.0,19.0,8.0,12.0,4.0,5.0,12.0,20.0,3.0,7.0,4.0,6.0,0.32,0.5,0.32,0.625,2.0,2.0,True,2018,2017-11-03
0,12,20,8.0,15.0,4.0,7.0,3.0,4.0,9.0,17.0,2.0,6.0,8.0,12.0,0.04,0.42857142857142855,0.12,0.5,2.0,2.0,False,2018,2017-11-03
0,22,18,12.0,20.0,3.0,7.0,4.0,6.0,11.0,19.0,8.0,12.0,4.0,5.0,0.32,0.625,0.36,0.5555555555555556,2.0,2.0,False,2018,2017-11-03
0,21,5,10.0,15.0,3.0,6.0,10.0,20.0,8.0,15.0,4.0,7.0,5.0,6.0,0.32,0.625,0.2,0.5,2.0,1.0,False,2018,2017-11-03
1,20,12,9.0,17.0,2.0,6.0,8.0,12.0,8.0,15.0,4.0,7.0,3.0,4.0,0.12,0.5,0.04,0.375,2.0,2.0,True,2018,2017-11-03
1,26,2,9.0,20.0,3.0,10.0,4.0,5.0,10.0,22.0,4.0,7.0,4.0,8.0,0.27999999999999997,0.5714285714285714,0.36,0.75,3.0,2.0,False,2018,2017-11-03
0,8,13,10.0,19.0,3.0,5.0,10.0,12.0,9.0,20.0,3.0,8.0,7.0,10.0,0.08,0.375,0.04,0.1111111111111111,2.0,2.0,True,2018,2017-11-03
0,25,11,10.0,20.0,3.0,7.0,14.0,14.0,9.0,20.0,3.0,7.0,7.0,7.0,0.08,0.5714285714285714,0.12,0.625,2.0,2.0,True,2018,2017-11-03
1,14,3,12.0,19.0,5.0,7.0,11.0,13.0,23.0,34.0,2.0,5.0,9.0,9.0,0.04,0.5714285714285714,0.24,0.4444444444444444,2.0,2.0,False,2018,2017-11-03
1,13,8,9.0,20.0,3.0,8.0,7.0,10.0,10.0,19.0,3.0,5.0,10.0,12.0,0.04,0.1111111111111111,0.12,0.4444444444444444,2.0,2.0,False,2018,2017-11-03
1,5,21,8.0,15.0,4.0,7.0,5.0,6.0,10.0,15.0,3.0,6.0,10.0,20.0,0.2,0.5,0.32,0.5555555555555556,1.0,2.0,True,2018,2017-11-03
0,6,29,8.0,24.0,4.0,8.0,9.0,11.0,13.0,23.0,6.0,9.0,7.0,8.0,0.04,0.375,0.24,0.375,3.0,1.0,False,2018,2017-11-03
1,28,7,13.0,22.0,3.0,11.0,10.0,13.0,10.0,19.0,3.0,7.0,12.0,12.0,0.27999999999999997,0.42857142857142855,0.32,0.5,2.0,2.0,True,2018,2017-11-03
0,7,28,10.0,19.0,3.0,7.0,12.0,12.0,13.0,22.0,3.0,11.0,10.0,13.0,0.32,0.5,0.32,0.5,2.0,2.0,False,2018,2017-11-03
1,19,4,8.0,19.0,3.0,6.0,14.0,16.0,13.0,27.0,3.0,5.0,2.0,2.0,0.12,0.625,0.24,0.5,3.0,2.0,True,2018,2017-11-03
1,9,1,7.0,14.0,4.0,5.0,6.0,8.0,8.0,15.0,6.0,11.0,7.0,10.0,0.0,0.125,0.16,0.7,2.0,2.0,False,2018,2017-11-03
1,29,6,13.0,23.0,6.0,9.0,7.0,8.0,8.0,24.0,4.0,8.0,9.0,11.0,0.24,0.375,0.04,0.3333333333333333,1.0,3.0,True,2018,2017-11-03
0,4,19,13.0,27.0,3.0,5.0,2.0,2.0,8.0,19.0,3.0,6.0,14.0,16.0,0.24,0.5,0.16,0.6666666666666666,2.0,3.0,False,2018,2017-11-03
0,2,26,10.0,22.0,4.0,7.0,4.0,8.0,9.0,20.0,3.0,10.0,4.0,5.0,0.36,0.75,0.27999999999999997,0.5,2.0,3.0,True,2018,2017-11-03
1,11,25,9.0,20.0,3.0,7.0,7.0,7.0,10.0,20.0,3.0,7.0,14.0,14.0,0.12,0.625,0.12,0.625,2.0,2.0,False,2018,2017-11-03
1,24,16,10.0,18.0,1.0,8.0,9.0,11.0,8.0,18.0,4.0,9.0,6.0,6.0,0.24,0.7142857142857143,0.08,0.625,3.0,3.0,False,2018,2017-11-04
0,15,19,8.0,14.0,2.0,3.0,4.0,6.0,10.0,15.0,4.0,7.0,7.0,8.0,0.0,0.125,0.16,0.6666666666666666,3.0,1.0,False,2018,2017-11-04
1,27,8,7.0,20.0,4.0,11.0,4.0,4.0,11.0,20.0,3.0,8.0,11.0,13.0,0.24,0.2857142857142857,0.12,0.4444444444444444,1.0,1.0,False,2018,2017-11-04
0,8,27,11.0,20.0,3.0,8.0,11.0,13.0,7.0,20.0,4.0,11.0,4.0,4.0,0.12,0.4444444444444444,0.24,0.25,1.0,1.0,True,2018,2017-11-04
0,16,24,8.0,18.0,4.0,9.0,6.0,6.0,10.0,18.0,1.0,8.0,9.0,11.0,0.08,0.625,0.24,0.625,3.0,3.0,True,2018,2017-11-04
0,13,23,8.0,16.0,3.0,5.0,4.0,5.0,11.0,18.0,3.0,5.0,7.0,8.0,0.04,0.1,0.12,0.625,1.0,3.0,False,2018,2017-11-04
1,19,15,10.0,15.0,4.0,7.0,7.0,8.0,8.0,14.0,2.0,3.0,4.0,6.0,0.16,0.6666666666666666,0.0,0.1111111111111111,1.0,3.0,True,2018,2017-11-04
1,23,13,11.0,18.0,3.0,5.0,7.0,8.0,8.0,16.0,3.0,5.0,4.0,5.0,0.12,0.625,0.04,0.09090909090909091,3.0,1.0,True,2018,2017-11-04
0,0,20,9.0,14.0,5.0,10.0,3.0,4.0,7.0,13.0,2.0,6.0,7.0,8.0,0.36,0.6666666666666666,0.16,0.5555555555555556,2.0,1.0,True,2018,2017-11-04
1,20,0,7.0,13.0,2.0,6.0,7.0,8.0,9.0,14.0,5.0,10.0,3.0,4.0,0.16,0.5555555555555556,0.4,0.7,1.0,2.0,False,2018,2017-11-04
0,7,5,7.0,18.0,4.0,5.0,3.0,4.0,9.0,13.0,3.0,5.0,5.0,6.0,0.32,0.4444444444444444,0.24,0.5555555555555556,2.0,2.0,False,2018,2017-11-05
1,5,7,9.0,13.0,3.0,5.0,5.0,6.0,7.0,18.0,4.0,5.0,3.0,4.0,0.24,0.5555555555555556,0.32,0.4,2.0,2.0,True,2018,2017-11-05
1,17,26,11.0,18.0,6.0,9.0,15.0,15.0,10.0,25.0,4.0,10.0,3.0,7.0,0.27999999999999997,0.5555555555555556,0.27999999999999997,0.5,3.0,2.0,True,2018,2017-11-05
0,12,24,9.0,16.0,5.0,10.0,4.0,6.0,8.0,18.0,2.0,8.0,5.0,7.0,0.04,0.375,0.24,0.625,2.0,1.0,True,2018,2017-11-05
1,24,12,8.0,18.0,2.0,8.0,5.0,7.0,9.0,16.0,5.0,10.0,4.0,6.0,0.24,0.625,0.08,0.4444444444444444,1.0,2.0,False,2018,2017-11-05
0,21,23,6.0,15.0,3.0,5.0,4.0,7.0,8.0,15.0,4.0,7.0,9.0,10.0,0.32,0.5555555555555556,0.16,0.6666666666666666,2.0,1.0,False,2018,2017-11-05
0,16,29,10.0,18.0,3.0,9.0,4.0,4.0,7.0,14.0,4.0,8.0,6.0,6.0,0.12,0.6666666666666666,0.27999999999999997,0.4444444444444444,1.0,2.0,False,2018,2017-11-05
1,23,21,8.0,15.0,4.0,7.0,9.0,10.0,6.0,15.0,3.0,5.0,4.0,7.0,0.16,0.6666666666666666,0.32,0.5,1.0,2.0,True,2018,2017-11-05
0,2,10,7.0,13.0,3.0,6.0,4.0,4.0,6.0,15.0,2.0,9.0,5.0,5.0,0.4,0.7777777777777778,0.32,0.6666666666666666,2.0,2.0,True,2018,2017-11-05
0,26,17,10.0,25.0,4.0,10.0,3.0,7.0,11.0,18.0,6.0,9.0,15.0,15.0,0.27999999999999997,0.5,0.32,0.6,2.0,3.0,False,2018,2017-11-05
0,14,25,16.0,26.0,4.0,6.0,6.0,8.0,8.0,21.0,2.0,6.0,10.0,12.0,0.04,0.5,0.12,0.625,2.0,2.0,True,2018,2017-11-05
1,10,2,6.0,15.0,2.0,9.0,5.0,5.0,7.0,13.0,3.0,6.0,4.0,4.0,0.32,0.6666666666666666,0.44000000000000006,0.8,2.0,2.0,False,2018,2017-11-05
1,29,16,7.0,14.0,4.0,8.0,6.0,6.0,10.0,18.0,3.0,9.0,4.0,4.0,0.27999999999999997,0.4444444444444444,0.12,0.6,2.0,1.0,True,2018,2017-11-05
0,11,1,6.0,13.0,3.0,7.0,5.0,6.0,19.0,25.0,7.0,11.0,11.0,12.0,0.12,0.5555555555555556,0.16,0.7,2.0,2.0,False,2018,2017-11-05
1,1,11,19.0,25.0,7.0,11.0,11.0,12.0,6.0,13.0,3.0,7.0,5.0,6.0,0.16,0.7,0.12,0.5,2.0,2.0,True,2018,2017-11-05
1,28,22,15.0,24.0,2.0,7.0,8.0,9.0,7.0,21.0,4.0,7.0,4.0,4.0,0.32,0.5,0.32,0.5555555555555556,2.0,2.0,True,2018,2017-11-05
1,3,9,10.0,19.0,5.0,11.0,8.0,8.0,9.0,13.0,4.0,8.0,8.0,8.0,0.24,0.4444444444444444,0.0,0.1111111111111111,2.0,2.0,False,2018,2017-11-05
0,9,3,9.0,13.0,4.0,8.0,8.0,8.0,10.0,19.0,5.0,11.0,8.0,8.0,0.0,0.1111111111111111,0.24,0.4,2.0,2.0,True,2018,2017-11-05
0,22,28,7.0,21.0,4.0,7.0,4.0,4.0,15.0,24.0,2.0,7.0,8.0,9.0,0.32,0.5555555555555556,0.36,0.5555555555555556,2.0,2.0,False,2018,2017-11-05
1,25,14,8.0,21.0,2.0,6.0,10.0,12.0,16.0,26.0,4.0,6.0,6.0,8.0,0.12,0.625,0.08,0.5555555555555556,2.0,2.0,False,2018,2017-11-05
1,7,6,8.0,19.0,2.0,6.0,5.0,7.0,8.0,13.0,3.0,7.0,7.0,12.0,0.32,0.4,0.04,0.3333333333333333,1.0,3.0,False,2018,2017-11-06
1,0,12,5.0,19.0,4.0,9.0,10.0,10.0,8.0,18.0,3.0,9.0,4.0,5.0,0.4,0.7,0.08,0.4444444444444444,2.0,1.0,True,2018,2017-11-06
0,6,7,8.0,13.0,3.0,7.0,7.0,12.0,8.0,19.0,2.0,6.0,5.0,7.0,0.04,0.3333333333333333,0.32,0.36363636363636365,3.0,1.0,True,2018,2017-11-06
0,2,9,14.0,22.0,4.0,10.0,4.0,5.0,9.0,20.0,3.0,7.0,5.0,5.0,0.44000000000000006,0.8,0.04,0.2,1.0,1.0,True,2018,2017-11-06
